city,time,date,hour,day_of_week,month,is_weekend,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_direction_10m,weather_code,is_day
hyderabad,2026-07-22 19:00:00,2026-07-22,19,Wednesday,7,False,24.3,87,0.4,100,1007.0,16.0,268,51,0
hyderabad,2026-07-22 20:00:00,2026-07-22,20,Wednesday,7,False,24.1,88,0.2,100,1007.8,14.3,266,51,0
hyderabad,2026-07-22 21:00:00,2026-07-22,21,Wednesday,7,False,24.1,89,0.1,100,1008.1,14.9,262,51,0
hyderabad,2026-07-22 22:00:00,2026-07-22,22,Wednesday,7,False,24.1,89,0.1,100,1008.0,15.1,262,51,0
hyderabad,2026-07-22 23:00:00,2026-07-22,23,Wednesday,7,False,24.0,90,0.0,100,1007.7,16.0,261,3,0
hyderabad,2026-07-23 00:00:00,2026-07-23,0,Thursday,7,False,23.9,89,0.0,100,1007.1,16.2,261,3,0
hyderabad,2026-07-23 01:00:00,2026-07-23,1,Thursday,7,False,23.9,88,0.0,100,1006.4,16.4,262,3,0
hyderabad,2026-07-23 02:00:00,2026-07-23,2,Thursday,7,False,23.8,87,0.0,100,1005.8,16.3,262,3,0
hyderabad,2026-07-23 03:00:00,2026-07-23,3,Thursday,7,False,23.6,87,0.0,86,1005.6,16.2,262,3,0
hyderabad,2026-07-23 04:00:00,2026-07-23,4,Thursday,7,False,23.4,86,0.0,68,1005.5,16.1,260,2,0
hyderabad,2026-07-23 05:00:00,2026-07-23,5,Thursday,7,False,23.4,85,0.0,59,1005.6,16.6,260,2,0
hyderabad,2026-07-23 06:00:00,2026-07-23,6,Thursday,7,False,23.7,83,0.0,68,1006.0,18.4,261,2,1
hyderabad,2026-07-23 07:00:00,2026-07-23,7,Thursday,7,False,24.3,80,0.0,87,1006.5,20.7,262,3,1
hyderabad,2026-07-23 08:00:00,2026-07-23,8,Thursday,7,False,25.1,76,0.0,100,1006.9,22.5,263,3,1
hyderabad,2026-07-23 09:00:00,2026-07-23,9,Thursday,7,False,26.2,71,0.0,100,1006.9,23.0,264,3,1
hyderabad,2026-07-23 10:00:00,2026-07-23,10,Thursday,7,False,27.5,65,0.0,99,1006.7,23.0,264,3,1
hyderabad,2026-07-23 11:00:00,2026-07-23,11,Thursday,7,False,28.3,62,0.0,97,1006.4,22.4,264,3,1
hyderabad,2026-07-23 12:00:00,2026-07-23,12,Thursday,7,False,28.3,61,0.0,98,1005.9,21.5,264,3,1
hyderabad,2026-07-23 13:00:00,2026-07-23,13,Thursday,7,False,27.8,62,0.0,99,1005.2,20.1,265,3,1
hyderabad,2026-07-23 14:00:00,2026-07-23,14,Thursday,7,False,27.2,64,0.0,100,1004.6,19.0,265,3,1
hyderabad,2026-07-23 15:00:00,2026-07-23,15,Thursday,7,False,26.7,67,0.0,99,1004.1,18.2,263,3,1
hyderabad,2026-07-23 16:00:00,2026-07-23,16,Thursday,7,False,26.2,70,0.0,98,1003.7,17.8,259,3,1
hyderabad,2026-07-23 17:00:00,2026-07-23,17,Thursday,7,False,25.7,74,0.0,96,1003.6,17.7,257,3,1
hyderabad,2026-07-23 18:00:00,2026-07-23,18,Thursday,7,False,25.1,77,0.1,94,1004.2,18.7,257,51,1
hyderabad,2026-07-23 19:00:00,2026-07-23,19,Thursday,7,False,24.4,81,0.1,92,1005.2,20.2,257,51,0
hyderabad,2026-07-23 20:00:00,2026-07-23,20,Thursday,7,False,24.0,84,0.1,91,1005.9,21.3,256,51,0
hyderabad,2026-07-23 21:00:00,2026-07-23,21,Thursday,7,False,24.0,84,0.1,95,1006.1,21.4,255,51,0
hyderabad,2026-07-23 22:00:00,2026-07-23,22,Thursday,7,False,24.2,82,0.1,100,1006.0,21.2,254,51,0
hyderabad,2026-07-23 23:00:00,2026-07-23,23,Thursday,7,False,24.3,81,0.1,100,1005.8,20.9,253,51,0
hyderabad,2026-07-24 00:00:00,2026-07-24,0,Friday,7,False,24.2,81,0.0,88,1005.3,20.4,254,3,0
hyderabad,2026-07-24 01:00:00,2026-07-24,1,Friday,7,False,24.1,82,0.0,70,1004.7,19.9,256,2,0
hyderabad,2026-07-24 02:00:00,2026-07-24,2,Friday,7,False,23.9,83,0.0,61,1004.2,19.7,257,2,0
hyderabad,2026-07-24 03:00:00,2026-07-24,3,Friday,7,False,23.7,83,0.0,69,1004.0,20.2,258,2,0
hyderabad,2026-07-24 04:00:00,2026-07-24,4,Friday,7,False,23.4,83,0.0,86,1004.0,20.9,259,3,0
hyderabad,2026-07-24 05:00:00,2026-07-24,5,Friday,7,False,23.5,82,0.0,98,1004.1,22.2,259,3,0
hyderabad,2026-07-24 06:00:00,2026-07-24,6,Friday,7,False,24.0,80,0.0,100,1004.5,24.1,260,3,1
hyderabad,2026-07-24 07:00:00,2026-07-24,7,Friday,7,False,24.8,76,0.0,100,1005.1,26.4,261,3,1
hyderabad,2026-07-24 08:00:00,2026-07-24,8,Friday,7,False,25.8,72,0.0,99,1005.5,28.0,262,3,1
hyderabad,2026-07-24 09:00:00,2026-07-24,9,Friday,7,False,26.9,67,0.1,97,1005.5,28.6,264,51,1
hyderabad,2026-07-24 10:00:00,2026-07-24,10,Friday,7,False,28.1,62,0.1,95,1005.3,28.5,265,51,1
hyderabad,2026-07-24 11:00:00,2026-07-24,11,Friday,7,False,29.1,58,0.1,94,1004.9,28.1,267,51,1
hyderabad,2026-07-24 12:00:00,2026-07-24,12,Friday,7,False,30.0,55,0.1,95,1004.1,27.4,269,51,1
hyderabad,2026-07-24 13:00:00,2026-07-24,13,Friday,7,False,30.8,52,0.1,96,1003.1,26.3,271,51,1
hyderabad,2026-07-24 14:00:00,2026-07-24,14,Friday,7,False,31.1,51,0.1,98,1002.2,24.9,272,51,1
hyderabad,2026-07-24 15:00:00,2026-07-24,15,Friday,7,False,30.9,52,0.0,99,1001.6,22.9,272,3,1
hyderabad,2026-07-24 16:00:00,2026-07-24,16,Friday,7,False,30.4,55,0.0,100,1001.2,20.7,270,3,1
hyderabad,2026-07-24 17:00:00,2026-07-24,17,Friday,7,False,29.8,57,0.0,100,1001.1,19.3,268,3,1
hyderabad,2026-07-24 18:00:00,2026-07-24,18,Friday,7,False,29.4,57,0.0,100,1001.6,19.3,268,3,1
hyderabad,2026-07-24 19:00:00,2026-07-24,19,Friday,7,False,28.9,57,0.0,100,1002.5,20.0,269,3,0
hyderabad,2026-07-24 20:00:00,2026-07-24,20,Friday,7,False,28.4,58,0.0,100,1003.3,20.5,268,3,0
hyderabad,2026-07-24 21:00:00,2026-07-24,21,Friday,7,False,28.0,60,0.0,100,1004.0,20.6,266,3,0
hyderabad,2026-07-24 22:00:00,2026-07-24,22,Friday,7,False,27.5,62,0.0,99,1004.6,20.6,264,3,0
hyderabad,2026-07-24 23:00:00,2026-07-24,23,Friday,7,False,26.9,65,0.0,99,1004.9,20.9,263,3,0
hyderabad,2026-07-25 00:00:00,2026-07-25,0,Saturday,7,True,26.2,68,0.0,99,1004.7,21.7,263,3,0
hyderabad,2026-07-25 01:00:00,2026-07-25,1,Saturday,7,True,25.5,72,0.0,99,1004.1,22.8,265,3,0
hyderabad,2026-07-25 02:00:00,2026-07-25,2,Saturday,7,True,24.9,75,0.0,98,1003.7,23.3,266,3,0
hyderabad,2026-07-25 03:00:00,2026-07-25,3,Saturday,7,True,24.4,78,0.0,90,1004.1,20.9,267,3,0
hyderabad,2026-07-25 04:00:00,2026-07-25,4,Saturday,7,True,24.1,80,0.0,88,1003.7,20.9,268,3,0
hyderabad,2026-07-25 05:00:00,2026-07-25,5,Saturday,7,True,24.1,81,0.0,87,1003.6,21.3,268,3,0
hyderabad,2026-07-25 06:00:00,2026-07-25,6,Saturday,7,True,24.5,78,0.0,88,1003.7,22.0,268,3,1
hyderabad,2026-07-25 07:00:00,2026-07-25,7,Saturday,7,True,25.4,75,0.0,91,1003.9,22.9,267,3,1
hyderabad,2026-07-25 08:00:00,2026-07-25,8,Saturday,7,True,26.5,70,0.0,95,1004.2,24.2,267,3,1
hyderabad,2026-07-25 09:00:00,2026-07-25,9,Saturday,7,True,27.6,65,0.0,99,1004.4,25.1,266,3,1
hyderabad,2026-07-25 10:00:00,2026-07-25,10,Saturday,7,True,28.5,61,0.0,100,1004.6,25.6,266,3,1
hyderabad,2026-07-25 11:00:00,2026-07-25,11,Saturday,7,True,29.1,59,0.0,100,1004.5,25.6,266,3,1
hyderabad,2026-07-25 12:00:00,2026-07-25,12,Saturday,7,True,29.4,58,0.3,95,1004.1,24.5,266,51,1
hyderabad,2026-07-25 13:00:00,2026-07-25,13,Saturday,7,True,29.6,58,0.3,87,1003.4,22.9,267,51,1
hyderabad,2026-07-25 14:00:00,2026-07-25,14,Saturday,7,True,29.5,58,0.3,78,1002.6,20.7,269,51,1
hyderabad,2026-07-25 15:00:00,2026-07-25,15,Saturday,7,True,29.4,59,0.3,69,1001.9,18.4,271,51,1
hyderabad,2026-07-25 16:00:00,2026-07-25,16,Saturday,7,True,29.1,61,0.3,62,1001.3,16.6,272,51,1
hyderabad,2026-07-25 17:00:00,2026-07-25,17,Saturday,7,True,28.7,62,0.3,59,1001.1,15.5,273,51,1
hyderabad,2026-07-25 18:00:00,2026-07-25,18,Saturday,7,True,28.0,64,0.3,61,1001.4,15.3,271,51,1
hyderabad,2026-07-25 19:00:00,2026-07-25,19,Saturday,7,True,27.1,67,0.3,67,1002.1,15.7,268,51,0
hyderabad,2026-07-25 20:00:00,2026-07-25,20,Saturday,7,True,26.1,72,0.3,75,1002.9,16.3,264,51,0
hyderabad,2026-07-25 21:00:00,2026-07-25,21,Saturday,7,True,25.0,76,0.3,83,1003.8,17.3,260,51,0
hyderabad,2026-07-25 22:00:00,2026-07-25,22,Saturday,7,True,24.1,80,0.3,90,1004.6,18.2,258,51,0
hyderabad,2026-07-25 23:00:00,2026-07-25,23,Saturday,7,True,23.5,82,0.3,95,1005.0,18.7,256,51,0
indore,2026-07-19 00:00:00,2026-07-19,0,Sunday,7,True,25.8,81,0.1,100,1006.1,13.7,245,51,0
indore,2026-07-19 01:00:00,2026-07-19,1,Sunday,7,True,25.3,84,0.0,99,1005.8,13.4,246,3,0
indore,2026-07-19 02:00:00,2026-07-19,2,Sunday,7,True,24.9,86,0.0,88,1005.5,13.6,255,3,0
indore,2026-07-19 03:00:00,2026-07-19,3,Sunday,7,True,24.7,86,0.0,92,1005.6,12.2,261,3,0
indore,2026-07-19 04:00:00,2026-07-19,4,Sunday,7,True,24.5,86,0.0,97,1005.5,11.3,260,3,0
indore,2026-07-19 05:00:00,2026-07-19,5,Sunday,7,True,24.5,89,0.0,59,1005.5,10.8,255,2,0
indore,2026-07-19 06:00:00,2026-07-19,6,Sunday,7,True,24.6,88,0.0,70,1005.6,9.9,261,2,1
indore,2026-07-19 07:00:00,2026-07-19,7,Sunday,7,True,25.7,82,0.0,83,1005.8,12.8,267,3,1
indore,2026-07-19 08:00:00,2026-07-19,8,Sunday,7,True,27.1,75,0.0,98,1006.2,11.2,268,3,1
indore,2026-07-19 09:00:00,2026-07-19,9,Sunday,7,True,27.9,71,0.0,58,1006.2,10.4,271,2,1
indore,2026-07-19 10:00:00,2026-07-19,10,Sunday,7,True,29.9,65,0.0,49,1006.0,9.4,273,1,1
indore,2026-07-19 11:00:00,2026-07-19,11,Sunday,7,True,31.3,59,0.0,98,1005.7,8.6,268,3,1
indore,2026-07-19 12:00:00,2026-07-19,12,Sunday,7,True,31.9,55,0.0,100,1004.9,8.3,266,3,1
indore,2026-07-19 13:00:00,2026-07-19,13,Sunday,7,True,30.7,59,0.0,100,1003.9,6.7,270,3,1
indore,2026-07-19 14:00:00,2026-07-19,14,Sunday,7,True,27.5,75,0.8,100,1003.8,15.5,209,53,1
indore,2026-07-19 15:00:00,2026-07-19,15,Sunday,7,True,27.4,77,0.8,99,1003.4,8.1,274,53,1
indore,2026-07-19 16:00:00,2026-07-19,16,Sunday,7,True,28.2,75,0.2,99,1003.4,6.4,281,51,1
indore,2026-07-19 17:00:00,2026-07-19,17,Sunday,7,True,27.6,80,0.2,99,1002.9,6.5,276,51,1
indore,2026-07-19 18:00:00,2026-07-19,18,Sunday,7,True,26.7,83,0.6,100,1003.3,6.2,285,53,1
indore,2026-07-19 19:00:00,2026-07-19,19,Sunday,7,True,26.4,86,0.2,100,1004.0,6.0,233,51,0
indore,2026-07-19 20:00:00,2026-07-19,20,Sunday,7,True,26.2,88,0.1,100,1004.8,6.6,233,51,0
indore,2026-07-19 21:00:00,2026-07-19,21,Sunday,7,True,25.7,89,0.0,100,1005.4,8.7,228,3,0
indore,2026-07-19 22:00:00,2026-07-19,22,Sunday,7,True,25.7,90,0.0,100,1005.9,9.1,234,3,0
indore,2026-07-19 23:00:00,2026-07-19,23,Sunday,7,True,25.4,88,0.3,100,1005.6,11.4,244,51,0
indore,2026-07-20 00:00:00,2026-07-20,0,Monday,7,False,24.9,90,0.5,100,1005.3,13.1,252,53,0
indore,2026-07-20 01:00:00,2026-07-20,1,Monday,7,False,24.6,91,0.2,100,1004.6,14.6,251,51,0
indore,2026-07-20 02:00:00,2026-07-20,2,Monday,7,False,24.3,92,0.1,100,1004.1,12.9,252,51,0
indore,2026-07-20 03:00:00,2026-07-20,3,Monday,7,False,24.1,93,0.1,100,1003.9,12.8,254,51,0
indore,2026-07-20 04:00:00,2026-07-20,4,Monday,7,False,24.1,93,0.1,100,1003.9,13.1,254,51,0
indore,2026-07-20 05:00:00,2026-07-20,5,Monday,7,False,24.1,93,0.1,100,1004.2,12.6,257,51,0
indore,2026-07-20 06:00:00,2026-07-20,6,Monday,7,False,24.3,92,0.1,100,1004.5,11.4,254,51,1
indore,2026-07-20 07:00:00,2026-07-20,7,Monday,7,False,24.6,90,0.1,97,1004.9,12.2,257,51,1
indore,2026-07-20 08:00:00,2026-07-20,8,Monday,7,False,25.6,83,0.1,100,1005.4,14.4,269,51,1
indore,2026-07-20 09:00:00,2026-07-20,9,Monday,7,False,26.7,76,0.2,100,1005.7,12.8,270,51,1
indore,2026-07-20 10:00:00,2026-07-20,10,Monday,7,False,27.3,73,0.1,100,1005.8,12.8,266,51,1
indore,2026-07-20 11:00:00,2026-07-20,11,Monday,7,False,28.4,70,0.1,100,1005.6,11.8,264,51,1
indore,2026-07-20 12:00:00,2026-07-20,12,Monday,7,False,28.9,67,0.0,100,1004.9,11.8,263,3,1
indore,2026-07-20 13:00:00,2026-07-20,13,Monday,7,False,28.9,67,0.0,100,1003.8,12.1,260,3,1
indore,2026-07-20 14:00:00,2026-07-20,14,Monday,7,False,29.0,65,0.1,100,1002.8,12.1,265,51,1
indore,2026-07-20 15:00:00,2026-07-20,15,Monday,7,False,29.5,62,0.0,100,1002.3,12.0,261,3,1
indore,2026-07-20 16:00:00,2026-07-20,16,Monday,7,False,28.9,64,0.0,100,1002.1,13.3,252,3,1
indore,2026-07-20 17:00:00,2026-07-20,17,Monday,7,False,28.3,67,0.0,100,1002.1,13.0,250,3,1
indore,2026-07-20 18:00:00,2026-07-20,18,Monday,7,False,27.3,74,0.0,100,1002.7,13.8,244,3,1
indore,2026-07-20 19:00:00,2026-07-20,19,Monday,7,False,26.3,81,0.0,100,1004.0,12.1,229,3,0
indore,2026-07-20 20:00:00,2026-07-20,20,Monday,7,False,25.9,84,0.0,100,1004.8,11.7,227,3,0
indore,2026-07-20 21:00:00,2026-07-20,21,Monday,7,False,25.4,85,0.0,100,1005.6,11.7,234,3,0
indore,2026-07-20 22:00:00,2026-07-20,22,Monday,7,False,25.1,87,0.3,100,1006.1,11.9,236,51,0
indore,2026-07-20 23:00:00,2026-07-20,23,Monday,7,False,24.9,86,0.0,100,1005.8,13.8,241,3,0
indore,2026-07-21 00:00:00,2026-07-21,0,Tuesday,7,False,24.7,87,0.0,100,1005.3,12.5,238,3,0
indore,2026-07-21 01:00:00,2026-07-21,1,Tuesday,7,False,24.4,89,0.1,100,1004.7,12.2,243,51,0
indore,2026-07-21 02:00:00,2026-07-21,2,Tuesday,7,False,24.2,90,0.1,100,1004.0,14.6,241,51,0
indore,2026-07-21 03:00:00,2026-07-21,3,Tuesday,7,False,23.7,92,0.2,100,1003.7,14.3,245,51,0
indore,2026-07-21 04:00:00,2026-07-21,4,Tuesday,7,False,23.5,93,0.3,100,1003.8,14.4,248,51,0
indore,2026-07-21 05:00:00,2026-07-21,5,Tuesday,7,False,23.6,93,0.2,100,1003.8,15.5,250,51,0
indore,2026-07-21 06:00:00,2026-07-21,6,Tuesday,7,False,23.6,94,0.2,100,1004.3,15.5,252,51,1
indore,2026-07-21 07:00:00,2026-07-21,7,Tuesday,7,False,23.8,93,0.7,100,1004.8,15.0,253,53,1
indore,2026-07-21 08:00:00,2026-07-21,8,Tuesday,7,False,23.9,95,4.2,100,1005.3,14.9,257,95,1
indore,2026-07-21 09:00:00,2026-07-21,9,Tuesday,7,False,23.9,95,1.7,100,1005.5,14.3,253,80,1
indore,2026-07-21 10:00:00,2026-07-21,10,Tuesday,7,False,24.4,91,1.3,100,1005.7,13.5,251,80,1
indore,2026-07-21 11:00:00,2026-07-21,11,Tuesday,7,False,24.8,87,0.7,100,1005.3,12.6,257,53,1
indore,2026-07-21 12:00:00,2026-07-21,12,Tuesday,7,False,26.8,75,0.1,100,1004.7,13.5,265,51,1
indore,2026-07-21 13:00:00,2026-07-21,13,Tuesday,7,False,27.6,71,0.3,97,1003.6,15.7,269,51,1
indore,2026-07-21 14:00:00,2026-07-21,14,Tuesday,7,False,28.2,68,0.2,98,1002.8,17.7,274,51,1
indore,2026-07-21 15:00:00,2026-07-21,15,Tuesday,7,False,28.3,67,0.2,88,1002.2,17.0,277,51,1
indore,2026-07-21 16:00:00,2026-07-21,16,Tuesday,7,False,28.3,66,0.0,95,1001.7,17.6,276,3,1
indore,2026-07-21 17:00:00,2026-07-21,17,Tuesday,7,False,27.8,67,0.0,95,1001.7,15.1,269,3,1
indore,2026-07-21 18:00:00,2026-07-21,18,Tuesday,7,False,26.8,73,0.0,100,1002.4,13.0,274,3,1
indore,2026-07-21 19:00:00,2026-07-21,19,Tuesday,7,False,26.0,77,0.0,99,1003.4,11.4,266,3,0
indore,2026-07-21 20:00:00,2026-07-21,20,Tuesday,7,False,25.6,79,0.0,99,1004.4,11.2,260,3,0
indore,2026-07-21 21:00:00,2026-07-21,21,Tuesday,7,False,25.2,82,0.0,100,1005.1,9.7,241,3,0
indore,2026-07-21 22:00:00,2026-07-21,22,Tuesday,7,False,24.7,87,0.0,100,1005.6,11.1,241,3,0
indore,2026-07-21 23:00:00,2026-07-21,23,Tuesday,7,False,24.3,91,0.1,100,1005.4,13.9,246,51,0
indore,2026-07-22 00:00:00,2026-07-22,0,Wednesday,7,False,24.0,92,0.3,100,1004.7,15.1,242,51,0
indore,2026-07-22 01:00:00,2026-07-22,1,Wednesday,7,False,23.8,93,0.1,100,1004.2,16.1,246,51,0
indore,2026-07-22 02:00:00,2026-07-22,2,Wednesday,7,False,23.7,92,0.1,100,1003.6,17.0,248,51,0
indore,2026-07-22 03:00:00,2026-07-22,3,Wednesday,7,False,23.5,94,0.1,100,1003.2,15.9,250,51,0
indore,2026-07-22 04:00:00,2026-07-22,4,Wednesday,7,False,23.3,95,0.9,100,1003.2,17.9,251,53,0
indore,2026-07-22 05:00:00,2026-07-22,5,Wednesday,7,False,23.3,95,0.5,100,1003.3,17.8,250,53,0
indore,2026-07-22 06:00:00,2026-07-22,6,Wednesday,7,False,23.3,94,0.1,100,1003.9,16.0,258,51,1
indore,2026-07-22 07:00:00,2026-07-22,7,Wednesday,7,False,23.6,92,0.1,98,1004.5,14.4,266,51,1
indore,2026-07-22 08:00:00,2026-07-22,8,Wednesday,7,False,24.6,85,0.1,95,1004.8,18.1,260,51,1
indore,2026-07-22 09:00:00,2026-07-22,9,Wednesday,7,False,25.3,80,0.1,91,1005.1,19.5,260,51,1
indore,2026-07-22 10:00:00,2026-07-22,10,Wednesday,7,False,25.4,80,0.2,97,1005.2,18.7,257,51,1
indore,2026-07-22 11:00:00,2026-07-22,11,Wednesday,7,False,26.0,77,0.2,98,1004.8,20.0,262,51,1
indore,2026-07-22 12:00:00,2026-07-22,12,Wednesday,7,False,26.1,76,0.1,77,1003.9,19.4,257,51,1
indore,2026-07-22 13:00:00,2026-07-22,13,Wednesday,7,False,26.3,75,0.1,94,1002.9,19.6,257,51,1
indore,2026-07-22 14:00:00,2026-07-22,14,Wednesday,7,False,26.7,73,0.3,97,1001.8,17.7,265,51,1
indore,2026-07-22 15:00:00,2026-07-22,15,Wednesday,7,False,26.4,75,0.4,100,1001.1,17.9,266,51,1
indore,2026-07-22 16:00:00,2026-07-22,16,Wednesday,7,False,26.5,75,0.3,100,1000.6,16.9,263,51,1
indore,2026-07-22 17:00:00,2026-07-22,17,Wednesday,7,False,26.1,78,0.0,100,1000.7,15.3,254,3,1
indore,2026-07-22 18:00:00,2026-07-22,18,Wednesday,7,False,25.6,82,0.0,100,1001.0,15.8,246,3,1
indore,2026-07-22 19:00:00,2026-07-22,19,Wednesday,7,False,25.0,86,0.0,98,1001.8,15.4,244,3,0
indore,2026-07-22 20:00:00,2026-07-22,20,Wednesday,7,False,24.8,86,0.1,100,1003.0,14.8,246,51,0
indore,2026-07-22 21:00:00,2026-07-22,21,Wednesday,7,False,24.6,87,0.2,100,1003.5,15.4,249,51,0
indore,2026-07-22 22:00:00,2026-07-22,22,Wednesday,7,False,24.3,91,0.1,100,1003.5,14.9,248,51,0
indore,2026-07-22 23:00:00,2026-07-22,23,Wednesday,7,False,24.1,92,0.1,100,1003.1,17.3,246,51,0
indore,2026-07-23 00:00:00,2026-07-23,0,Thursday,7,False,23.9,94,0.8,100,1002.6,17.8,250,53,0
indore,2026-07-23 01:00:00,2026-07-23,1,Thursday,7,False,23.7,95,0.8,100,1001.9,18.3,255,53,0
indore,2026-07-23 02:00:00,2026-07-23,2,Thursday,7,False,23.6,96,0.8,100,1001.3,18.6,258,53,0
indore,2026-07-23 03:00:00,2026-07-23,3,Thursday,7,False,23.4,96,0.5,100,1001.0,18.3,260,53,0
indore,2026-07-23 04:00:00,2026-07-23,4,Thursday,7,False,23.3,96,0.5,100,1000.8,17.9,260,53,0
indore,2026-07-23 05:00:00,2026-07-23,5,Thursday,7,False,23.3,94,0.5,100,1000.8,17.8,261,53,0
indore,2026-07-23 06:00:00,2026-07-23,6,Thursday,7,False,23.5,92,0.1,100,1001.1,18.9,263,51,1
indore,2026-07-23 07:00:00,2026-07-23,7,Thursday,7,False,23.9,89,0.1,100,1001.6,20.3,264,51,1
indore,2026-07-23 08:00:00,2026-07-23,8,Thursday,7,False,24.3,86,0.1,100,1002.0,20.6,265,51,1
indore,2026-07-23 09:00:00,2026-07-23,9,Thursday,7,False,24.8,84,0.1,100,1002.1,19.1,267,51,1
indore,2026-07-23 10:00:00,2026-07-23,10,Thursday,7,False,25.4,81,0.1,100,1002.0,16.6,271,51,1
indore,2026-07-23 11:00:00,2026-07-23,11,Thursday,7,False,26.0,79,0.1,100,1001.7,14.8,273,51,1
indore,2026-07-23 12:00:00,2026-07-23,12,Thursday,7,False,26.7,75,0.1,100,1001.0,14.7,276,51,1
indore,2026-07-23 13:00:00,2026-07-23,13,Thursday,7,False,27.4,72,0.1,100,1000.1,15.4,277,51,1
indore,2026-07-23 14:00:00,2026-07-23,14,Thursday,7,False,27.8,71,0.1,100,999.4,15.8,277,51,1
indore,2026-07-23 15:00:00,2026-07-23,15,Thursday,7,False,27.8,71,0.2,100,998.9,15.7,273,51,1
indore,2026-07-23 16:00:00,2026-07-23,16,Thursday,7,False,27.5,74,0.2,100,998.5,15.3,267,51,1
indore,2026-07-23 17:00:00,2026-07-23,17,Thursday,7,False,27.1,76,0.2,100,998.5,15.1,262,51,1
indore,2026-07-23 18:00:00,2026-07-23,18,Thursday,7,False,26.6,79,0.1,100,999.1,14.5,259,51,1
indore,2026-07-23 19:00:00,2026-07-23,19,Thursday,7,False,26.1,82,0.1,100,1000.2,13.8,258,51,0
indore,2026-07-23 20:00:00,2026-07-23,20,Thursday,7,False,25.6,85,0.1,100,1001.0,13.7,256,51,0
indore,2026-07-23 21:00:00,2026-07-23,21,Thursday,7,False,25.2,87,0.0,100,1001.5,14.5,255,3,0
indore,2026-07-23 22:00:00,2026-07-23,22,Thursday,7,False,24.9,89,0.0,100,1001.7,15.9,254,3,0
indore,2026-07-23 23:00:00,2026-07-23,23,Thursday,7,False,24.7,91,0.0,100,1001.7,17.2,254,3,0
indore,2026-07-24 00:00:00,2026-07-24,0,Friday,7,False,24.6,91,0.1,100,1001.2,18.4,255,51,0
indore,2026-07-24 01:00:00,2026-07-24,1,Friday,7,False,24.5,90,0.1,100,1000.5,19.7,257,51,0
indore,2026-07-24 02:00:00,2026-07-24,2,Friday,7,False,24.4,90,0.1,100,1000.0,20.5,259,51,0
indore,2026-07-24 03:00:00,2026-07-24,3,Friday,7,False,24.2,89,0.0,100,999.9,20.6,260,3,0
indore,2026-07-24 04:00:00,2026-07-24,4,Friday,7,False,23.9,89,0.0,100,1000.1,20.1,263,3,0
indore,2026-07-24 05:00:00,2026-07-24,5,Friday,7,False,23.8,88,0.0,100,1000.3,20.2,265,3,0
indore,2026-07-24 06:00:00,2026-07-24,6,Friday,7,False,24.1,86,0.0,100,1000.7,21.1,268,3,1
indore,2026-07-24 07:00:00,2026-07-24,7,Friday,7,False,24.5,84,0.0,100,1001.1,22.5,270,3,1
indore,2026-07-24 08:00:00,2026-07-24,8,Friday,7,False,25.0,81,0.0,100,1001.5,23.2,271,3,1
indore,2026-07-24 09:00:00,2026-07-24,9,Friday,7,False,25.5,78,0.1,100,1001.7,22.9,270,51,1
indore,2026-07-24 10:00:00,2026-07-24,10,Friday,7,False,26.1,75,0.1,100,1001.8,22.0,267,51,1
indore,2026-07-24 11:00:00,2026-07-24,11,Friday,7,False,26.7,72,0.1,100,1001.6,21.1,266,51,1
indore,2026-07-24 12:00:00,2026-07-24,12,Friday,7,False,27.3,70,0.0,100,1001.0,20.2,265,3,1
indore,2026-07-24 13:00:00,2026-07-24,13,Friday,7,False,28.0,67,0.0,100,1000.1,19.3,266,3,1
indore,2026-07-24 14:00:00,2026-07-24,14,Friday,7,False,28.3,66,0.0,100,999.3,18.8,267,3,1
indore,2026-07-24 15:00:00,2026-07-24,15,Friday,7,False,28.2,68,0.0,100,998.8,18.9,266,3,1
indore,2026-07-24 16:00:00,2026-07-24,16,Friday,7,False,27.8,70,0.0,100,998.4,19.5,266,3,1
indore,2026-07-24 17:00:00,2026-07-24,17,Friday,7,False,27.4,73,0.0,100,998.3,19.5,265,3,1
indore,2026-07-24 18:00:00,2026-07-24,18,Friday,7,False,26.9,76,0.0,100,998.7,18.5,264,3,1
indore,2026-07-24 19:00:00,2026-07-24,19,Friday,7,False,26.3,79,0.0,100,999.4,17.1,263,3,0
indore,2026-07-24 20:00:00,2026-07-24,20,Friday,7,False,25.8,82,0.0,100,1000.0,16.1,260,3,0
indore,2026-07-24 21:00:00,2026-07-24,21,Friday,7,False,25.5,85,0.0,100,1000.6,16.1,257,3,0
indore,2026-07-24 22:00:00,2026-07-24,22,Friday,7,False,25.2,87,0.0,100,1001.2,16.7,253,3,0
indore,2026-07-24 23:00:00,2026-07-24,23,Friday,7,False,24.9,89,0.0,100,1001.4,17.5,251,3,0
indore,2026-07-25 00:00:00,2026-07-25,0,Saturday,7,True,24.7,89,0.0,100,1001.0,18.5,251,3,0
indore,2026-07-25 01:00:00,2026-07-25,1,Saturday,7,True,24.5,90,0.0,100,1000.3,19.8,251,3,0
indore,2026-07-25 02:00:00,2026-07-25,2,Saturday,7,True,24.4,90,0.0,100,999.7,20.6,253,3,0
